t,i,v
0,0,0
1.13137084989848e-06,5.52588544846105e-07,0.00113137084748489
2.26274169979695e-06,1.43200139336031e-06,0.00226274168048822
3.39411254969543e-06,2.4605787776292e-06,0.00339411248452847
7.74357585757711e-06,6.74459684288469e-06,0.00774357508369749
1.20930391654588e-05,1.10910678230232e-05,0.0120930362179501
1.64425024733405e-05,1.54419745366827e-05,0.0164424950644626
5.99371355521573e-05,5.893683196464e-05,0.0599367766831768
0.000103431768630974,0.000102429966219187,0.103429924429863
0.000146926401709791,0.000145921201701339,0.146921115509795
0.000581872732497959,0.000580545304744091,0.581544441294286
0.00101681906328613,0.00101407151657704,1.01506778455606
0.0014517653940743,0.00144567963328706,1.44667114244253
0.00213399946534549,0.00211686098151165,2.11783941399683
0.00281623353661669,0.00277819279889984,2.77915416606954
0.00349846760788788,0.00342659835698087,3.42753854696457
0.00418070167915908,0.00405906123950524,4.05997586519602
0.00666872485489965,0.0061845305458803,6.18531540362351
0.00915674803064021,0.00792913101838602,7.92973894942022
0.0116447712063808,0.00918542422418811,9.18581805582878
0.0141327943821213,0.00987604308660351,9.87619844284592
0.0166208175578619,0.0099584564654523,9.95836377730949
0.0198007978720668,0.00917446010830305,9.17406206717701
0.0229807781862718,0.00747050964737985,7.46984537136943
0.0261607585004767,0.005017465648231,5.01660140198543
0.0293407388146816,0.00206130293048298,2.06032543074087
0.0325207191288866,-0.00110155376230711,-1.10254650914087
0.0357006994430915,-0.00415395384401142,-4.15486229093957
0.0393303462402665,-0.00711297509619334,-7.11367457692076
0.0429599930374414,-0.00914515162376866,-9.14555133410303
0.0458473628701764,-0.00991850725644204,-9.91863452841566
0.0487347327029113,-0.00987070315821381,-9.87053955952231
0.0516221025356463,-0.00900568527584674,-9.00524827977395
0.0545094723683813,-0.00739507453186666,-7.39439941138645
0.0573968422011162,-0.00517221473142937,-5.17135747254577
0.0609290625505278,-0.00189230926433465,-1.89132917990055
0.0644612828999394,0.00162124400628656,1.62222905410306
0.067993503249351,0.0049346162792575,4.9354842103027
0.0715257235987626,0.00763869173673378,7.63933548776145
0.0750579439481742,0.00939958754195008,9.39992760788635
0.0785901642975858,0.0099998788619796,9.9998732544248
0.0821223846469974,0.00936544533901522,9.36509475060681
0.0858553760952378,0.00744202605401402,7.44135867861174
0.0895883675434783,0.00449353055951654,4.49263873296664
0.0933213589917187,0.000926089696642555,0.925096009075147
0.0970543504399591,-0.00276891220612494,-2.76987082267522
0.1007873418882,-0.006082519989893,-6.08331150470564
0.10452033333644,-0.00855831237394402,-8.55882776190828
0.109072897318116,-0.00996096466990578,-9.96105449157479
0.113625461299793,-0.00933453713093252,-9.33418097850029
0.117427287354891,-0.00733693251261526,-7.33625542542981
0.12122911340999,-0.00429156917204608,-4.29066693634924
0.125030939465088,-0.000633340133632447,-0.632344503410164
0.128832765520187,0.00311533287710256,3.11628066036298
0.132634591575285,0.00641911714903759,6.41988154993345
0.136436417630383,0.00880621152471468,8.80668339647631
0.141296963560556,0.00999971118471081,9.99972095308923
0.14524069623027,0.00926119860828453,9.26082185946067
0.149184428899984,0.00710085820704499,7.10015610993876
0.153128161569698,0.00385036127236105,3.84943967572132
0.157071894239412,8.73726608847988e-06,0.00773843930489484
0.161015626909126,-0.00383422793992926,-3.83515084015341
0.164959359578841,-0.00708854374175931,-7.08924900931941
0.168903092248555,-0.00925459164814401,-9.25497100521103
0.172407328154073,-0.00999273207272578,-9.99277069148276
0.175911564059591,-0.00951630308589337,-9.51599667188706
0.17941579996511,-0.0078832129836467,-7.88259855877071
0.182920035870628,-0.00529195578498702,-5.29110811681186
0.186424271776146,-0.00205748657431368,-2.0565086721558
0.189928507681664,0.00142706033648652,1.42804961136539
0.193432743587183,0.00473815485728104,4.73903526301215
0.197402862764405,0.0077746834281453,7.77531234392656
0.201372981941628,0.00960178943827178,9.60206952504476
0.20534310111885,0.00993525070610066,9.93513826561561
0.209313220296072,0.00872319415612499,8.72270672170266
0.213283339473295,0.00615416615805327,6.15337954539413
0.217253458650517,0.00262780215710567,2.62683873162103
0.22122357782774,-0.00130734014907729,-1.30833051775866
0.225193697004962,-0.00503911391437252,-5.03997716550601
0.229163816182185,-0.00798700810195636,-7.98760994904382
0.233631684324624,-0.0098028905226646,-9.80308922181008
0.238099552467063,-0.0096942707359488,-9.69402752134455
0.241816326689693,-0.0081411787557067,-8.14059835311984
0.245533100912322,-0.00547631532095363,-5.4754801590026
0.249249875134951,-0.00206360203873853,-2.06262439815934
0.25296664935758,0.00163091969528369,1.6319056092819
0.25668342358021,0.00510272108380138,5.10358079961557
0.260400197802839,0.00787768930859397,7.87830540700905
0.264116972025468,0.00957687165616112,9.57716000046855
0.26894948845649,0.00981755449791205,9.81736722561892
0.272728992183402,0.00842299197564624,8.42245270808803
0.276508495910315,0.00583948393134484,5.83867417443393
0.280287999637227,0.0024317117962544,2.43074264539563
0.284067503364139,-0.00131930781318066,-1.32029825614074
0.287847007091051,-0.00488410135668537,-4.88497360103013
0.291626510817963,-0.0077594838338819,-7.76011472883812
0.295406014544875,-0.00953958309504912,-9.53988358423856
0.300412100200468,-0.00980857012554653,-9.80837866418605
0.304216855820654,-0.00838399983749548,-8.38345421751742
0.308021611440841,-0.00576031201915872,-5.7594968764122
0.311826367061027,-0.00231276690273018,-2.31179480777063
0.315631122681214,0.0014655604181233,1.46654877781431
0.3194358783014,0.00503427741719427,5.03514108662584
0.323240633921587,0.00788297331996652,7.88358873497297
0.327045389541774,0.00960421697687608,9.60449611481231
0.331964686565872,0.00978104372309425,9.78083874902361
0.335744313603768,0.00832268885146082,8.32213398930282
0.339523940641664,0.00568947007895355,5.68864987645481
0.343303567679561,0.00225311105900998,2.25213754625066
0.347083194717457,-0.00150130594327933,-1.50229380486073
0.350862821755354,-0.00504379336912064,-5.04465650308213
0.35464244879325,-0.00787428264379113,-7.87489917162639
0.358422075831146,-0.00959321271337437,-9.59349560055501
0.363321410790887,-0.00979319311070391,-9.79299386097945
0.367102256930768,-0.0083546929824377,-8.3541430191338
0.370883103070649,-0.00573605952836339,-5.73524253411886
0.374663949210531,-0.00230719277353627,-2.30622054527328
0.378444795350412,0.00144757387556337,1.44856253304443
0.382225641490293,0.00499786568881827,4.99873148202386
0.386006487630175,0.00784219288981288,7.84281348849454
0.389787333770056,0.00957878505774519,9.57907279701223
0.394716555517123,0.00979737646423401,9.79717930597645
0.398503886561533,0.00836254116177462,8.36199235386257
0.402291217605942,0.0057424567899377,5.74164028512252
0.406078548650352,0.00230848404486675,2.30751184704626
0.409865879694762,-0.00145267717388735,-1.45366574768915
0.413653210739171,-0.00500794662214315,-5.00881182953999
0.417440541783581,-0.00785342788900628,-7.85404706659394
0.42122787282799,-0.00958582409701892,-9.58610948385119
0.426154256423926,-0.00979299218877473,-9.79279290129852
0.429939450607726,-0.00835175697610243,-8.35120652059164
0.433724644791526,-0.00572812052332043,-5.72730301283768
0.437509838975326,-0.00229353252246532,-2.29255996624944
0.441295033159126,0.00146576251785444,1.46675090250866
0.445080227342926,0.00501754272483069,5.01840737918919
0.448865421526726,0.00785896732178648,7.85958579736584
0.452650615710526,0.00958776326875999,9.58804800180634
0.457569617648969,0.00979310661773042,9.7929073692249
0.461353642399469,0.00835271091796429,8.35216062011364
0.46513766714997,0.00573050080777797,5.72968345292366
0.46892169190047,0.00229749735203818,2.2965248907931
0.47270571665097,-0.00146057589935794,-1.46156436206077
0.476489741401471,-0.00501199483509351,-5.01285981110917
0.480273766151971,-0.00785427673102204,-7.85489580146307
0.484057790902471,-0.00958527280298761,-9.58555837341383
0.488979692317194,-0.00979428912743773,-9.79409045576082
0.492764639635155,-0.00835542022353904,-8.35487033558892
0.496549586953117,-0.00573378394247604,-5.73296682091978
0.500334534271079,-0.00230049890479883,-2.29952651537746
0.50411948158904,0.00145843744963639,1.45942594244302
0.507904428907002,0.00501092262507961,5.01178766237102
0.511689376224964,0.00785408085143541,7.85469994658681
0.515474323542925,0.00958544552500114,9.58573103786342
0.520397435814178,0.00979392232142201,9.79372347524854
0.524182443377726,0.00835438869201088,8.35383864424567
0.527967450941275,0.00573219649666661,5.73137926596891
0.531752458504823,0.00229855474235163,2.29758230633047
0.535537466068371,-0.00146047335786649,-1.46146182068111
0.53932247363192,-0.00501275558026196,-5.01362051160147
0.543107481195468,-0.00785542906850314,-7.856047992811
0.546892488759016,-0.00958608317962286,-9.5863684781714
0.55181445613324,-0.00979370135792004,-9.79350240261294
0.555599191995638,-0.00835393685974384,-8.35338674467214
0.559383927858037,-0.00573174550657837,-5.73092824278125
0.563168663720435,-0.00229828352352805,-2.29731108103708
0.566953399582834,0.00146048026121765,1.46146872431669
0.570738135445233,0.00501252651713723,5.0133914619123
0.574522871307631,0.00785509711438469,7.8557160807936
0.57830760717003,0.00958585305285295,9.58613842864047
0.583229568356249,0.00979386587651373,9.79366700058039
0.587014365375491,0.00835435080944101,8.35380075771725
0.590799162394734,0.00573231254002339,5.73149531580308
0.594583959413976,0.00229889747418978,2.2979250464004
0.598368756433218,-0.00145991668190523,-1.46090515320043
0.602153553452461,-0.00501208648039938,-5.01295145055851
0.605938350471703,-0.00785482025084294,-7.85543925232947
0.609723147490946,-0.00958574304961902,-9.58602846241602
0.614645426079936,-0.00979387977522477,-9.79368090669319
0.61843028051347,-0.00835435707410945,-8.35380702283744
0.622215134947004,-0.00573227483399409,-5.73145760758908
0.625999989380538,-0.00229879681366126,-2.29782438345449
0.629784843814073,0.00146007580342343,1.46106427229879
0.633569698247607,0.00501227534472823,5.01314030393205
0.637354552681141,0.00785499085789678,7.85560983775753
0.641139407114675,0.00958583792176662,9.58612330270076
0.64606159670713,0.00979383046923192,9.79363157670939
0.649846417875088,0.00835424120488886,8.35369113602881
0.653631239043046,0.00573212934110306,5.73131210441494
0.657416060211005,0.00229865638324578,2.29768394967798
0.661200881378963,-0.00146018564242698,-1.46117410973534
0.664985702546921,-0.00501234263443596,-5.01320758977547
0.66877052371488,-0.00785501839586746,-7.85563737224229
0.672555344882838,-0.00958584112084243,-9.58612650068433
0.677477472430769,-0.00979384073387151,-9.79364184616717
0.681262287283011,-0.0083542726024918,-8.35372253853518
0.685047102135253,-0.00573218132724278,-5.73136409409648
0.688831916987494,-0.00229872427458172,-2.29775184264101
0.692616731839736,0.00146011038263945,1.46109885106285
0.696401546691977,0.00501227134051629,5.01313629998027
0.700186361544219,0.00785496349869021,7.8555824820225
0.70397117639646,0.00958581405718852,9.58609944612527
0.70889334620841,0.00979385139112381,9.7936525086552
0.712678172034652,0.00835429556713646,8.35374550662634
0.716462997860893,0.00573220657316612,5.73138934184199
0.720247823687135,0.00229874357962894,2.29777114814964
0.724032649513376,-0.00146010161537452,-1.46109008391118
0.727817475339617,-0.00501227316784781,-5.01313812719822
0.731602301165859,-0.00785497159700749,-7.85559057931229
0.7353871269921,-0.00958582090981178,-9.58610629645043
0.740309301827413,-0.00979384551626199,-9.79364663096903
0.744094126258289,-0.0083542803500126,-8.35373028716596
0.747878950689165,-0.00573218502914137,-5.73136779632023
0.751663775120042,-0.00229871934935559,-2.29774691729594
0.755448599550918,0.0014601248651459,1.46111333334285
0.759233423981794,0.00501229229674098,5.01315725498701
0.76301824841267,0.00785498441425203,7.85560339493276
0.766803072843546,0.00958582641117299,9.58611179596155
0.771725234593597,0.00979384425774843,9.7936453718195
0.775510056398393,0.00835427836912183,8.35372830599299
0.77929487820319,0.0057321842276805,5.73136699478494
0.783079700007986,0.00229872095317734,2.29774852115637
0.786864521812783,-0.00146012063691526,-1.46110910517809
0.790649343617579,-0.00501228632597069,-5.01315128456366
0.794434165422376,-0.0078549785188356,-7.85559750026371
0.798218987227172,-0.00958582295002739,-9.58610833597816
0.803141151331686,-0.00979384623693738,-9.79364735196878
0.806925974271568,-0.00835428313015246,-8.35373306774837
0.810710797211449,-0.00573219039584188,-5.73137316338027
0.814495620151331,-0.00229872717454073,-2.2977547426687
0.818280443091213,0.0014601154357943,1.46110390413194
0.822065266031094,0.00501228275881247,5.01314771761075
0.825850088970976,0.00785497667010376,7.85559565176602
0.829634911910858,0.00958582242248813,9.58610780861682
0.83455707895012,0.00979384601825504,9.79364713318731
0.838341902289622,0.00835428231556525,8.35373225303183
0.842126725629124,0.00573218885390533,5.73137162134021
0.845911548968627,0.00229872495423817,2.2977525223129
0.849696372308129,-0.00146011808807992,-1.46110655637803
0.853481195647631,-0.0050122854245352,-5.01315038317914
0.857266018987133,-0.00785497882391203,-7.85559780530131
0.861050842326635,-0.00958582352753727,-9.58610891329467
0.865973007877674,-0.00979384553513548,-9.79364664983134
0.869757830789973,-0.00835428123590141,-8.35373117320516
0.873542653702272,-0.00573218759428172,-5.73137036162656
0.877327476614571,-0.00229872387391829,-2.29775144196718
0.88111229952687,0.00146011876360426,1.46110723189304
0.884897122439169,0.00501228564574393,5.0131506043754
0.888681945351468,0.00785497871773766,7.85559769914044
0.892466768263767,0.00958582335699971,9.58610874281423
0.897388933431731,0.00979384573347172,9.79364684826246
0.901173756356054,0.00835428176891154,8.35373170629746
0.904958579280376,0.00573218837910025,5.73137114649935
0.908743402204699,0.00229872479436028,2.29775236243122
0.912528225129022,-0.00146011783986607,-1.46110630816841
0.916313048053345,-0.00501228484816472,-5.01314980684228
0.920097870977668,-0.00785497815475843,-7.85559713623255
0.923882693901991,-0.00958582310132857,-9.58610848722904
0.92880485958949,-0.00979384580985596,-9.7936469246847
0.932589682628065,-0.00835428191394389,-8.35373185135117
0.936374505666641,-0.00573218850170939,-5.73137126911778
0.940159328705217,-0.00229872482879326,-2.29775239686502
0.943944151743793,0.00146011791789335,1.46110638619438
0.947728974782368,0.00501228501527897,5.01314997394678
0.951513797820944,0.00785497834498369,7.85559732643369
0.95529862085952,0.00958582322141543,9.58610860727559
0.960220786504219,0.00979384573333081,9.79364684812252
0.964005609506838,0.00835428172550034,8.35373166287886
0.967790432509457,0.00573218825022027,5.73137101761105
0.971575255512076,0.00229872456508852,2.29775213315396
0.975360078514695,-0.00146011815037894,-1.4611066186766
0.979144901517314,-0.00501228518751758,-5.01315014617546
0.982929724519933,-0.00785497844591464,-7.85559742735186
0.986714547522552,-0.00958582325762508,-9.58610864347305
0.991636713035805,-0.00979384573420218,-9.79364684899403
0.995421536017148,-0.00835428173956337,-8.35373167694424
0.999206358998491,-0.00573218828862112,-5.73137105601439
1.00299118197983,-0.0022987246314042,-2.29775219947123
1.00677600496118,0.00146011806192069,1.46110653021969
1.01056082794252,0.00501228509173363,5.01315005039707
1.01434565092386,0.00785497836424397,7.85559734569154
1.0181304739052,0.00958582321397866,9.58610859984129
1.0230526394679,0.00979384575517131,9.79364686997339
