t,i,v
3.2,-2.87966733753937,-9
3.21,-2.88087066416398,-9
3.22,-2.88206195752234,-9
3.23,-2.88324133794712,-9
3.24,-2.88440892456765,-9
3.25,-2.88556483532197,-9
3.26,-2.88670918696875,-9
3.27,-2.88784209509906,-9
3.28,-2.88896367414807,-9
3.29,-2.89007403740659,-9
3.3,-2.89117329703253,-9
3.31,-2.8922615640622,-9
3.32,-2.89333894842158,-9
3.33,-2.89440555893736,-9
3.34,-2.89546150334799,-9
3.35,-2.89650688831451,-9
3.36,-2.89754181943136,-9
3.37,-2.89856640123705,-9
3.38,-2.89958073722468,-9
3.39,-2.90058492985243,-9
3.4,-2.90157908055391,-9
3.41,-2.90256328974837,-9
3.42,-2.90353765685088,-9
3.43,-2.90450228028238,-9
3.44,-2.90545725747955,-9
3.45,-2.90640268490476,-9
3.46,-2.90733865805571,-9
3.47,-2.90826527147515,-9
3.48,-2.9091826187604,-9
3.49,-2.9100907925728,-9
3.5,-2.91098988464707,-9
3.51,-2.9118799858006,-9
3.52,-2.91276118594259,-9
3.53,-2.91363357408317,-9
3.54,-2.91449723834233,-9
3.55,-2.91535226595891,-9
3.56,-2.91619874329932,-9
3.57,-2.91703675586633,-9
3.58,-2.91786638830767,-9
3.59,-2.91868772442459,-9
3.6,-2.91950084718034,-9
3.61,-2.92030583870854,-9
3.62,-2.92110278032145,-9
3.63,-2.92189175251824,-9
3.64,-2.92267283499306,-9
3.65,-2.92344610664313,-9
3.66,-2.92421164557669,-9
3.67,-2.92496952912093,-9
3.68,-2.92571983382972,-9
3.69,-2.92646263549142,-9
3.7,-2.92719800913651,-9
3.71,-2.92792602904514,-9
3.72,-2.92864676875469,-9
3.73,-2.92936030106714,-9
3.74,-2.93006669805647,-9
3.75,-2.93076603107591,-9
3.76,-2.93145837076515,-9
3.77,-2.9321437870575,-9
3.78,-2.93282234918692,-9
3.79,-2.93349412569505,-9
3.8,-2.9341591844381,-9
3.81,-2.93481759259372,-9
3.82,-2.93546941666778,-9
3.83,-2.93611472250111,-9
3.84,-2.93675357527609,-9
3.85,-2.93738603952333,-9
3.86,-2.9380121791281,-9
3.87,-2.93863205733682,-9
3.88,-2.93924573676345,-9
3.89,-2.93985327939582,-9
3.9,-2.94045474660186,-9
3.91,-2.94105019913584,-9
3.92,-2.94163969714448,-9
3.93,-2.94222330017304,-9
3.94,-2.94280106717131,-9
3.95,-2.94337305649959,-9
3.96,-2.9439393259346,-9
3.97,-2.94449993267525,-9
3.98,-2.9450549333485,-9
3.99,-2.94560438401501,-9
4,-2.94614834017486,-9
4.01,-2.94668685677312,-9
4.02,-2.94721998820538,-9
4.03,-2.94774778832333,-9
4.04,-2.9482703104401,-9
4.05,-2.9487876073357,-9
4.06,-2.94929973126234,-9
4.07,-2.94980673394972,-9
4.08,-2.95030866661022,-9
4.09,-2.95080557994412,-9
4.1,-2.95129752414468,-9
4.11,-2.95178454890323,-9
4.12,-2.9522667034142,-9
4.13,-2.95274403638006,-9
4.14,-2.95321659601625,-9
4.15,-2.95368443005609,-9
4.16,-2.95414758575553,-9
4.17,-2.95460610989798,-9
4.18,-2.955060048799,-9
4.19,-2.95550944831101,-9
4.2,-2.9559543538279,-9
4.21,-2.95639481028962,-9
4.22,-2.95683086218672,-9
4.23,-2.95726255356485,-9
4.24,-2.9576899280292,-9
4.25,-2.95811302874891,-9
4.26,-2.95853189846142,-9
4.27,-2.95894657947681,-9
4.28,-2.95935711368204,-9
4.29,-2.95976354254522,-9
4.3,-2.96016590711977,-9
4.31,-2.96056424804857,-9
4.32,-2.96095860556809,-9
4.33,-2.9613490195124,-9
4.34,-2.96173552931728,-9
4.35,-2.96211817402411,-9
4.36,-2.96249699228387,-9
4.37,-2.96287202236103,-9
4.38,-2.96324330213742,-9
4.39,-2.96361086911604,-9
4.4,-2.96397476042488,-9
4.41,-2.96433501282063,-9
4.42,-2.96469166269243,-9
4.43,-2.9650447460655,-9
4.44,-2.96539429860485,-9
4.45,-2.9657403556188,-9
4.46,-2.96608295206261,-9
4.47,-2.96642212254199,-9
4.48,-2.96675790131657,-9
4.49,-2.9670903223034,-9
4.5,-2.96741941908037,-9
4.51,-2.96774522488956,-9
4.52,-2.96806777264067,-9
4.53,-2.96838709491426,-9
4.54,-2.96870322396512,-9
4.55,-2.96901619172547,-9
4.56,-2.96932602980821,-9
4.57,-2.96963276951013,-9
4.58,-2.96993644181503,-9
4.59,-2.97023707739688,-9
4.6,-2.97053470662291,-9
4.61,-2.97082935955668,-9
4.62,-2.97112106596111,-9
4.63,-2.9714098553015,-9
4.64,-2.97169575674849,-9
4.65,-2.971978799181,-9
4.66,-2.97225901118919,-9
4.67,-2.9725364210773,-9
4.68,-2.97281105686653,-9
4.69,-2.97308294629786,-9
4.7,-2.97335211683488,-9
4.71,-2.97361859566653,-9
4.72,-2.97388240970987,-9
4.73,-2.97414358561277,-9
4.74,-2.97440214975664,-9
4.75,-2.97465812825908,-9
4.76,-2.97491154697648,-9
4.77,-2.97516243150672,-9
4.78,-2.97541080719165,-9
4.79,-2.97565669911974,-9
4.8,-2.97590013212854,-9
4.81,-2.97614113080725,-9
4.82,-2.97637971949918,-9
4.83,-2.97661592230419,-9
4.84,-2.97684976308115,-9
4.85,-2.97708126545034,-9
4.86,-2.97731045279583,-9
4.87,-2.97753734826787,-9
4.88,-2.97776197478519,-9
4.89,-2.97798435503734,-9
4.9,-2.97820451148697,-9
4.91,-2.9784224663721,-9
4.92,-2.97863824170838,-9
4.93,-2.9788518592913,-9
4.94,-2.97906334069838,-9
4.95,-2.9792727072914,-9
4.96,-2.97947998021848,-9
4.97,-2.9796851804163,-9
4.98,-2.97988832861214,-9
4.99,-2.98008944532602,-9
5,-2.98028855087275,-9
5.01,-2.98048566536403,-9
5.02,-2.98068080871039,-9
5.03,-2.98087400062328,-9
5.04,-2.98106526061705,-9
5.05,-2.98125460801088,-9
5.06,-2.98144206193077,-9
5.07,-2.98162764131146,-9
5.08,-2.98181136489835,-9
5.09,-2.98199325124937,-9
5.1,-2.98217331873687,-9
5.11,-2.9823515855495,-9
5.12,-2.98252806969401,-9
5.13,-2.98270278899707,-9
5.14,-2.9828757611071,-9
5.15,-2.98304700349603,-9
5.16,-2.98321653346107,-9
5.17,-2.98338436812646,-9
5.18,-2.98355052444519,-9
5.19,-2.98371501920074,-9
5.2,-2.98387786900873,-9
5.21,-2.98403909031864,-9
5.22,-2.98419869941546,-9
5.23,-2.9843567124213,-9
5.24,-2.98451314529709,-9
5.25,-2.98466801384412,-9
5.26,-2.98482133370568,-9
5.27,-2.98497312036862,-9
5.28,-2.98512338916493,-9
5.29,-2.98527215527329,-9
5.3,-2.98541943372055,-9
5.31,-2.98556523938335,-9
5.32,-2.98570958698951,-9
5.33,-2.98585249111962,-9
5.34,-2.98599396620842,-9
5.35,-2.98613402654634,-9
5.36,-2.98627268628087,-9
5.37,-2.98640995941807,-9
5.38,-2.98654585982389,-9
5.39,-2.98668040122565,-9
5.4,-2.98681359721339,-9
5.41,-2.98694546124126,-9
5.42,-2.98707600662884,-9
5.43,-2.98720524656256,-9
5.44,-2.98733319409693,-9
5.45,-2.98745986215596,-9
5.46,-2.9875852635344,-9
5.47,-2.98770941089906,-9
5.48,-2.98783231679007,-9
5.49,-2.98795399362217,-9
5.5,-2.98807445368594,-9
5.51,-2.98819370914909,-9
5.52,-2.98831177205759,-9
5.53,-2.98842865433702,-9
5.54,-2.98854436779365,-9
5.55,-2.98865892411571,-9
5.56,-2.98877233487455,-9
5.57,-2.98888461152581,-9
5.58,-2.98899576541055,-9
5.59,-2.98910580775645,-9
5.6,-2.98921474967888,-9
5.61,-2.98932260218209,-9
5.62,-2.98942937616027,-9
5.63,-2.98953508239867,-9
5.64,-2.98963973157468,-9
5.65,-2.98974333425893,-9
5.66,-2.98984590091635,-9
5.67,-2.98994744190718,-9
5.68,-2.99004796748811,-9
5.69,-2.99014748781323,-9
5.7,-2.9902460129351,-9
5.71,-2.99034355280575,-9
5.72,-2.99044011727769,-9
5.73,-2.99053571610491,-9
5.74,-2.99063035894386,-9
5.75,-2.99072405535442,-9
5.76,-2.99081681480088,-9
5.77,-2.99090864665287,-9
5.78,-2.99099956018634,-9
5.79,-2.99108956458448,-9
5.8,-2.99117866893863,-9
5.81,-2.99126688224925,-9
5.82,-2.99135421342675,-9
5.83,-2.99144067129249,-9
5.84,-2.99152626457956,-9
5.85,-2.99161100193377,-9
5.86,-2.99169489191443,-9
5.87,-2.99177794299528,-9
5.88,-2.99186016356533,-9
5.89,-2.99194156192968,-9
5.9,-2.99202214631038,-9
5.91,-2.99210192484728,-9
5.92,-2.9921809055988,-9
5.93,-2.99225909654282,-9
5.94,-2.99233650557739,-9
5.95,-2.99241314052161,-9
5.96,-2.9924890091164,-9
5.97,-2.99256411902523,-9
5.98,-2.99263847783498,-9
5.99,-2.99271209305663,-9
6,-2.99278497212607,-9
6.01,-2.99285712240481,-9
6.02,-2.99292855118076,-9
6.03,-2.99299926566895,-9
6.04,-2.99306927301226,-9
6.05,-2.99313858028214,-9
6.06,-2.99320719447932,-9
6.07,-2.99327512253452,-9
6.08,-2.99334237130918,-9
6.09,-2.99340894759609,-9
6.1,-2.99347485812013,-9
6.11,-2.99354010953892,-9
6.12,-2.99360470844353,-9
6.13,-2.9936686613591,-9
6.14,-2.99373197474551,-9
6.15,-2.99379465499805,-9
6.16,-2.99385670844807,-9
6.17,-2.99391814136359,-9
6.18,-2.99397895994996,-9
6.19,-2.99403917035046,-9
6.2,-2.99409877864695,-9
6.21,-2.99415779086048,-9
6.22,-2.99421621295188,-9
6.23,-2.99427405082236,-9
6.24,-2.99433131031414,-9
6.25,-2.99438799721099,-9
6.26,-2.99444411723888,-9
6.27,-2.9944996760665,-9
6.28,-2.99455467930583,-9
6.29,-2.99460913251277,-9
6.3,-2.99466304118764,-9
6.31,-2.99471641077577,-9
6.32,-2.99476924666801,-9
6.33,-2.99482155420133,-9
6.34,-2.99487333865932,-9
6.35,-2.99492460527272,-9
6.36,-2.99497535922,-9
6.37,-2.9950256056278,-9
6.38,-2.99507534957152,-9
6.39,-2.9951245960758,-9
6.4,-2.99517335011504,-9
6.41,-2.99522161661389,-9
6.42,-2.99526940044776,-9
6.43,-2.99531670644328,-9
6.44,-2.99536353937885,-9
6.45,-2.99540990398506,-9
6.46,-2.99545580494521,-9
6.47,-2.99550124689575,-9
6.48,-2.9955462344268,-9
6.49,-2.99559077208253,-9
6.5,-2.9956348643617,-9
6.51,-2.99567851571809,-9
6.52,-2.99572173056091,-9
6.53,-2.9957645132553,-9
6.54,-2.99580686812274,-9
6.55,-2.99584879944152,-9
6.56,-2.9958903114471,-9
6.57,-2.99593140833263,-9
6.58,-2.9959720942493,-9
6.59,-2.99601237330681,-9
6.6,-2.99605224957374,-9
6.61,-2.99609172707801,-9
6.62,-2.99613080980723,-9
6.63,-2.99616950170915,-9
6.64,-2.99620780669206,-9
6.65,-2.99624572862514,-9
6.66,-2.99628327133889,-9
6.67,-2.9963204386255,-9
6.68,-2.99635723423925,-9
6.69,-2.99639366189685,-9
6.7,-2.99642972527788,-9
6.71,-2.99646542802511,-9
6.72,-2.99650077374486,-9
6.73,-2.99653576600741,-9
6.74,-2.99657040834733,-9
6.75,-2.99660470426386,-9
6.76,-2.99663865722122,-9
6.77,-2.99667227064901,-9
6.78,-2.99670554794252,-9
6.79,-2.99673849246309,-9
6.8,-2.99677110753846,-9
6.81,-2.99680339646308,-9
6.82,-2.99683536249845,-9
6.83,-2.99686700887346,-9
6.84,-2.99689833878473,-9
6.85,-2.99692935539688,-9
6.86,-2.99696006184291,-9
6.87,-2.99699046122448,-9
6.88,-2.99702055661224,-9
6.89,-2.99705035104612,-9
6.9,-2.99707984753565,-9
6.91,-2.9971090490603,-9
6.92,-2.99713795856969,-9
6.93,-2.997166578984,-9
6.94,-2.99719491319416,-9
6.95,-2.99722296406222,-9
6.96,-2.99725073442159,-9
6.97,-2.99727822707738,-9
6.98,-2.9973054448066,-9
6.99,-2.99733239035854,-9
7,-2.99735906645495,-9
0,0,-7
3.15544362088405e-30,-7.36270178206278e-30,-7
8.61218205088999e-05,-0.000200950914520766,-7
0.000516730923053399,-0.0012057054871246,-7
0.0026697764357759,-0.00622947835014376,-7
0.01,-0.0233333333333333,-7
0.02,-0.0464333333333333,-7
0.03,-0.0693023333333333,-7
0.04,-0.0919426433333333,-7
0.05,-0.114356550233333,-7
0.06,-0.136546318064333,-7
0.07,-0.158514188217023,-7
0.08,-0.180262379668186,-7
0.09,-0.201793089204838,-7
0.1,-0.223108491646123,-7
0.11,-0.244210740062995,-7
0.12,-0.265101965995698,-7
0.13,-0.285784279669075,-7
0.14,-0.306259770205717,-7
0.15,-0.326530505836993,-7
0.16,-0.346598534111957,-7
0.17,-0.366465882104171,-7
0.18,-0.386134556616462,-7
0.19,-0.405606544383631,-7
0.2,-0.424883812273128,-7
0.21,-0.44396830748373,-7
0.22,-0.462861957742226,-7
0.23,-0.481566671498137,-7
0.24,-0.500084338116489,-7
0.25,-0.518416828068657,-7
0.26,-0.536565993121304,-7
0.27,-0.554533666523425,-7
0.28,-0.572321663191524,-7
0.29,-0.589931779892942,-7
0.3,-0.607365795427345,-7
0.31,-0.624625470806405,-7
0.32,-0.641712549431675,-7
0.33,-0.658628757270691,-7
0.34,-0.675375803031318,-7
0.35,-0.691955378334338,-7
0.36,-0.708369157884328,-7
0.37,-0.724618799638818,-7
0.38,-0.740705944975763,-7
0.39,-0.756632218859339,-7
0.4,-0.772399230004079,-7
0.41,-0.788008571037371,-7
0.42,-0.803461818660331,-7
0.43,-0.818760533807061,-7
0.44,-0.833906261802324,-7
0.45,-0.848900532517634,-7
0.46,-0.863744860525791,-7
0.47,-0.878440745253866,-7
0.48,-0.892989671134661,-7
0.49,-0.907393107756648,-7
0.5,-0.921652510012414,-7
0.51,-0.935769318245624,-7
0.52,-0.949744958396501,-7
0.53,-0.963580842145869,-7
0.54,-0.977278367057744,-7
0.55,-0.9908389167205,-7
0.56,-1.00426386088663,-7
0.57,-1.01755455561109,-7
0.58,-1.03071234338832,-7
0.59,-1.04373855328777,-7
0.6,-1.05663450108822,-7
0.61,-1.06940148941067,-7
0.62,-1.0820408078499,-7
0.63,-1.09455373310474,-7
0.64,-1.10694152910702,-7
0.65,-1.11920544714928,-7
0.66,-1.13134672601112,-7
0.67,-1.14336659208435,-7
0.68,-1.15526625949684,-7
0.69,-1.1670469302352,-7
0.7,-1.17870979426618,-7
0.71,-1.19025602965685,-7
0.72,-1.20168680269362,-7
0.73,-1.21300326800002,-7
0.74,-1.22420656865335,-7
0.75,-1.23529783630015,-7
0.76,-1.24627819127048,-7
0.77,-1.25714874269111,-7
0.78,-1.26791058859753,-7
0.79,-1.27856481604489,-7
0.8,-1.28911250121777,-7
0.81,-1.29955470953893,-7
0.82,-1.30989249577687,-7
0.83,-1.32012690415244,-7
0.84,-1.33025896844425,-7
0.85,-1.34028971209314,-7
0.86,-1.35022014830554,-7
0.87,-1.36005128015582,-7
0.88,-1.36978410068759,-7
0.89,-1.37941959301405,-7
0.9,-1.38895873041724,-7
0.91,-1.3984024764464,-7
0.92,-1.40775178501527,-7
0.93,-1.41700760049845,-7
0.94,-1.4261708578268,-7
0.95,-1.43524248258187,-7
0.96,-1.44422339108938,-7
0.97,-1.45311449051182,-7
0.98,-1.46191667894004,-7
0.99,-1.47063084548397,-7
1,-1.47925787036246,-7
1.01,-1.48779862499217,-7
1.02,-1.49625397207558,-7
1.03,-1.50462476568816,-7
1.04,-1.51291185136461,-7
1.05,-1.5211160661843,-7
1.06,-1.52923823885579,-7
1.07,-1.53727918980057,-7
1.08,-1.54523973123589,-7
1.09,-1.55312066725687,-7
1.1,-1.56092279391763,-7
1.11,-1.56864689931179,-7
1.12,-1.57629376365201,-7
1.13,-1.58386415934882,-7
1.14,-1.59135885108866,-7
1.15,-1.59877859591111,-7
1.16,-1.60612414328533,-7
1.17,-1.61339623518581,-7
1.18,-1.62059560616729,-7
1.19,-1.62772298343895,-7
1.2,-1.63477908693789,-7
1.21,-1.64176462940185,-7
1.22,-1.64868031644116,-7
1.23,-1.65552684661008,-7
1.24,-1.66230491147732,-7
1.25,-1.66901519569588,-7
1.26,-1.67565837707225,-7
1.27,-1.68223512663486,-7
1.28,-1.68874610870185,-7
1.29,-1.69519198094816,-7
1.3,-1.70157339447201,-7
1.31,-1.70789099386063,-7
1.32,-1.71414541725535,-7
1.33,-1.72033729641613,-7
1.34,-1.72646725678531,-7
1.35,-1.73253591755079,-7
1.36,-1.73854389170861,-7
1.37,-1.74449178612486,-7
1.38,-1.75038020159694,-7
1.39,-1.75620973291431,-7
1.4,-1.7619809689185,-7
1.41,-1.76769449256265,-7
1.42,-1.77335088097035,-7
1.43,-1.77895070549398,-7
1.44,-1.78449453177238,-7
1.45,-1.78998291978799,-7
1.46,-1.79541642392344,-7
1.47,-1.80079559301754,-7
1.48,-1.8061209704207,-7
1.49,-1.81139309404982,-7
1.5,-1.81661249644266,-7
1.51,-1.82177970481156,-7
1.52,-1.82689524109678,-7
1.53,-1.83195962201915,-7
1.54,-1.83697335913229,-7
1.55,-1.8419369588743,-7
1.56,-1.84685092261889,-7
1.57,-1.85171574672603,-7
1.58,-1.85653192259211,-7
1.59,-1.86129993669952,-7
1.6,-1.86602027066586,-7
1.61,-1.87069340129253,-7
1.62,-1.87531980061294,-7
1.63,-1.87989993594014,-7
1.64,-1.88443426991408,-7
1.65,-1.88892326054827,-7
1.66,-1.89336736127612,-7
1.67,-1.89776702099669,-7
1.68,-1.90212268412006,-7
1.69,-1.90643479061219,-7
1.7,-1.9107037760394,-7
1.71,-1.91493007161234,-7
1.72,-1.91911410422955,-7
1.73,-1.92325629652059,-7
1.74,-1.92735706688872,-7
1.75,-1.93141682955316,-7
1.76,-1.93543599459096,-7
1.77,-1.93941496797839,-7
1.78,-1.94335415163194,-7
1.79,-1.94725394344895,-7
1.8,-1.9511147373478,-7
1.81,-1.95493692330765,-7
1.82,-1.95872088740791,-7
1.83,-1.96246701186716,-7
1.84,-1.96617567508182,-7
1.85,-1.96984725166434,-7
1.86,-1.97348211248103,-7
1.87,-1.97708062468955,-7
1.88,-1.98064315177599,-7
1.89,-1.98417005359156,-7
1.9,-1.98766168638898,-7
1.91,-1.99111840285842,-7
1.92,-1.99454055216317,-7
1.93,-1.99792847997487,-7
1.94,-2.00128252850846,-7
1.95,-2.00460303655671,-7
1.96,-2.00789033952447,-7
1.97,-2.01114476946256,-7
1.98,-2.01436665510127,-7
1.99,-2.01755632188359,-7
2,-2.02071409199809,-7
2.01,-2.02384028441144,-7
2.02,-2.02693521490066,-7
2.03,-2.02999919608499,-7
2.04,-2.03303253745747,-7
2.05,-2.03603554541623,-7
2.06,-2.0390085232954,-7
2.07,-2.04195177139578,-7
2.08,-2.04486558701515,-7
2.09,-2.04775026447834,-7
2.1,-2.05060609516689,-7
2.11,-2.05343336754855,-7
2.12,-2.0562323672064,-7
2.13,-2.05900337686767,-7
