0.00017548,3.8368e-06,0.0038588
0.00025177,5.5145e-06,0.0055364
0.0010147,2.2288e-05,0.02231
0.0017776,3.9048e-05,0.03907
0.0025406,5.5785e-05,0.055807
0.0086686,0.00018817,0.1882
0.012059,0.00025865,0.25867
0.01545,0.0003261,0.32612
0.018023,0.00037476,0.37478
0.020596,0.00042089,0.42091
0.023169,0.00046418,0.46419
0.028095,0.00053807,0.53808
0.033021,0.00059865,0.59866
0.037946,0.00064442,0.64443
0.042872,0.00067426,0.67426
0.050934,0.00068694,0.68694
0.058996,0.00065427,0.65427
0.067058,0.00057841,0.5784
0.07512,0.00046436,0.46434
0.083182,0.00031965,0.31963
0.093182,0.00011203,0.11201
0.10318,-0.00010694,-0.10696
0.11318,-0.00031508,-0.3151
0.12318,-0.0004913,-0.49132
0.13318,-0.00061777,-0.61778
0.14318,-0.00068168,-0.68168
0.15318,-0.00067654,-0.67654
0.16318,-0.00060288,-0.60287
0.17318,-0.00046817,-0.46816
0.18318,-0.00028604,-0.28602
0.19318,-7.4945e-05,-0.074923
0.20318,0.00014374,0.14376
0.21318,0.00034787,0.34789
0.22318,0.00051677,0.51679
0.23318,0.00063333,0.63334
0.24318,0.00068575,0.68575
0.25318,0.00066872,0.66871
0.26318,0.00058396,0.58395
0.27318,0.00044006,0.44004
0.28318,0.00025159,0.25157
0.29318,3.7642e-05,0.03762
0.30318,-0.00018012,-0.18014
0.31318,-0.00037964,-0.37966
0.32318,-0.00054071,-0.54072
0.33318,-0.00064702,-0.64703
0.34318,-0.0006878,-0.6878
0.35318,-0.00065892,-0.65892
0.36318,-0.00056331,-0.5633
0.37318,-0.00041065,-0.41063
0.38318,-0.00021639,-0.21637
0.39318,-2.2657e-07,-0.00020459
0.40318,0.00021596,0.21599
0.41318,0.00041028,0.4103
0.42318,0.00056305,0.56306
0.43318,0.00065879,0.6588
0.44318,0.00068781,0.68781
0.45318,0.00064717,0.64717
0.46318,0.00054099,0.54098
0.47318,0.00038002,0.38
0.48318,0.00018056,0.18054
0.49318,-3.7189e-05,-0.037211
0.5,-0.00018485,-0.18487
0,0,0
1.9194e-06,4.1231e-07,0.00066686
3.8389e-06,1.0066e-06,0.0013337
5.7583e-06,1.6566e-06,0.0020006
1.7831e-05,5.8463e-06,0.0061949
2.9904e-05,1.0042e-05,0.010389
4.1977e-05,1.4236e-05,0.014584
0.00016271,5.6179e-05,0.056526
0.00028343,9.8118e-05,0.098466
0.00040416,0.00014005,0.1404
0.0016114,0.00055847,0.55881
0.0025714,0.0008888,0.88915
0.0035313,0.0012156,1.216
0.0044913,0.0015377,1.538
0.005814,0.0019712,1.9715
0.0071367,0.00239,2.3903
0.0084594,0.0027908,2.7911
0.0097821,0.0031708,3.1711
0.013503,0.0041038,4.1041
0.017224,0.0047947,4.7949
0.020945,0.0052027,5.2028
0.024666,0.0053036,5.3036
0.028387,0.0050917,5.0916
0.033731,0.0042686,4.2684
0.039075,0.0029288,2.9285
0.04442,0.0012342,1.2339
0.049764,-0.00060974,-0.61009
0.055108,-0.0023799,-2.3802
0.060452,-0.0038619,-3.8621
0.066882,-0.0050129,-5.013
0.069073,-0.0052111,-5.2112
0.071263,-0.0053024,-5.3024
0.073454,-0.0052849,-5.2848
0.075644,-0.0051589,-5.1589
0.077835,-0.0049272,-4.927
0.084009,-0.0037536,-3.7533
0.090182,-0.0019755,-1.9752
0.096356,0.00012071,0.12106
0.10253,0.0021975,2.1978
0.1087,0.0039204,3.9206
0.11377,0.0048715,4.8716
0.11883,0.0052928,5.2928
0.12296,0.0052102,5.2102
0.12709,0.0047496,4.7494
0.13121,0.0039443,3.9441
0.13534,0.0028528,2.8525
0.13947,0.0015542,1.5539
0.14424,-7.761e-05,-0.077957
0.149,-0.001702,-1.7023
0.15376,-0.0031622,-3.1625
0.15853,-0.0043177,-4.3179
0.16329,-0.0050569,-5.057
0.16805,-0.0053086,-5.3086
0.17338,-0.0049847,-4.9846
0.17871,-0.0040612,-4.0609
0.18403,-0.0026491,-2.6488
0.18936,-0.00091835,-0.918
0.19469,0.00092287,0.92321
0.20001,0.0026531,2.6534
0.20582,0.0041692,4.1694
0.21065,0.0049838,4.9839
0.21547,0.0053052,5.3053
0.2203,0.0051017,5.1016
0.22513,0.0043934,4.3932
0.22995,0.0032503,3.25
0.23643,0.0012362,1.2358
0.24291,-0.00099678,-0.99712
0.24831,-0.0027396,-2.7399
0.25371,-0.0041439,-4.1441
0.25911,-0.0050361,-5.0362
0.26342,-0.0053045,-5.3045
0.26773,-0.0051528,-5.1528
0.27205,-0.0045931,-4.593
0.27636,-0.0036697,-3.6695
0.28068,-0.0024557,-2.4554
0.28585,-0.0007543,-0.75396
0.29102,0.0010326,1.033
0.29619,0.0027025,2.7028
0.30136,0.0040659,4.0661
0.30653,0.0049683,4.9684
0.31169,0.0053074,5.3074
0.31694,0.0050368,5.0367
0.32218,0.0041792,4.179
0.32742,0.0028345,2.8342
0.33266,0.0011594,1.1591
0.33791,-0.00065081,-0.65115
0.34315,-0.0023852,-2.3855
0.34862,-0.0038971,-3.8974
0.3541,-0.0049139,-4.914
0.35848,-0.0052814,-5.2814
0.36286,-0.0052177,-5.2176
0.36724,-0.0047278,-4.7277
0.37163,-0.003852,-3.8517
0.37601,-0.0026616,-2.6613
0.38133,-0.00093256,-0.93222
0.38666,0.0009086,0.90895
0.39199,0.0026405,2.6408
0.39731,0.0040547,4.055
0.40264,0.0049813,4.9814
0.40797,0.0053086,5.3086
0.41329,0.0049974,4.9973
0.41899,0.0040013,4.001
0.42469,0.0024551,2.4548
0.43039,0.00057139,0.57104
0.43609,-0.0013909,-1.3912
0.44179,-0.0031619,-3.1622
0.44748,-0.0044983,-4.4984
0.45427,-0.0052731,-5.2731
0.46105,-0.0050253,-5.0252
0.46679,-0.0040488,-4.0485
0.47252,-0.002509,-2.5087
0.47825,-0.00062013,-0.61979
0.48398,0.001355,1.3553
0.48972,0.0031416,3.1418
0.49545,0.0044911,4.4913
0.5,0.005124,5.1241
0,0,0
1.9569e-06,4.0739e-07,0.00065409
3.9139e-06,9.9242e-07,0.0013082
5.8708e-06,1.6309e-06,0.0019623
1.8437e-05,5.8269e-06,0.0061622
3.1002e-05,1.0028e-05,0.010362
4.3568e-05,1.4228e-05,0.014562
0.00016922,5.6226e-05,0.05656
0.00029488,9.8218e-05,0.098552
0.00042054,0.0001402,0.14053
0.0016771,0.00055846,0.55879
0.0024434,0.0008109,0.81123
0.0032097,0.0010601,1.0605
0.0038459,0.0012639,1.2643
0.0044822,0.0014643,1.4646
0.0051184,0.0016607,1.661
0.0063168,0.0020179,2.0182
0.0075152,0.0023556,2.3559
0.0087136,0.0026706,2.6709
0.009912,0.0029599,2.9601
0.012839,0.0035413,3.5414
0.015767,0.0039196,3.9197
0.018694,0.0040732,4.0733
0.021621,0.0039933,3.9932
0.024549,0.0036843,3.6842
0.029452,0.0027082,2.7079
0.034355,0.0013002,1.2999
0.039258,-0.0003152,-0.31554
0.044161,-0.0018803,-1.8806
0.049064,-0.0031456,-3.1458
0.052997,-0.003805,-3.8051
0.056929,-0.0040722,-4.0722
0.060862,-0.0039196,-3.9195
0.064364,-0.0034421,-3.4419
0.066857,-0.0029273,-2.9271
0.069349,-0.0022907,-2.2904
0.07137,-0.0017031,-1.7028
0.073391,-0.0010688,-1.0685
0.075412,-0.0004053,-0.40497
0.077433,0.00026934,0.26968
0.081291,0.0015213,1.5216
0.08515,0.0026223,2.6226
0.089008,0.0034631,3.4632
0.092866,0.0039601,3.9602
0.096724,0.0040641,4.0641
0.10058,0.0037647,3.7646
0.10469,0.0030375,3.0373
0.10879,0.0019695,1.9692
0.11289,0.00068049,0.68016
0.117,-0.00068484,-0.68517
0.1211,-0.0019733,-1.9736
0.12521,-0.0030404,-3.0407
0.13024,-0.0038736,-3.8737
0.13526,-0.0040576,-4.0575
0.14029,-0.0035616,-3.5614
0.14532,-0.0024687,-2.4685
0.15035,-0.00096219,-0.96187
0.15537,0.00070561,0.70593
0.1604,0.0022552,2.2554
0.16543,0.0034268,3.427
0.17098,0.0040482,4.0483
0.17653,0.0038458,3.8457
0.18109,0.0030867,3.0865
0.18565,0.001901,1.9007
0.19021,0.00045259,0.45226
0.19477,-0.0010583,-1.0587
0.19933,-0.002423,-2.4233
0.20389,-0.0034529,-3.453
0.20928,-0.0040478,-4.0478
0.21467,-0.0038641,-3.864
0.21924,-0.0031207,-3.1205
0.22382,-0.0019441,-1.9438
0.22839,-0.0004975,-0.49717
0.23296,0.0010181,1.0185
0.23753,0.0023924,2.3927
0.2421,0.0034345,3.4347
0.24741,0.0040399,4.0399
0.25271,0.0038923,3.8922
0.25802,0.0030195,3.0192
0.26332,0.0015839,1.5836
0.26863,-0.00014685,-0.14718
0.27277,-0.0014945,-1.4948
0.27691,-0.0026717,-2.6719
0.28105,-0.0035441,-3.5443
0.28519,-0.0040123,-4.0123
0.28932,-0.0040228,-4.0227
0.29346,-0.0035744,-3.5743
0.29838,-0.0025193,-2.519
0.3033,-0.0010602,-1.0599
0.30821,0.00056881,0.56914
0.3124,0.0018951,1.8954
0.31659,0.0029999,3.0001
0.32078,0.0037541,3.7543
0.32497,0.0040697,4.0697
0.32827,0.0039831,3.983
0.33157,0.0036063,3.6062
0.33488,0.0029667,2.9665
0.33818,0.002111,2.1107
0.34148,0.0011014,1.101
0.34526,-0.0001473,-0.14763
0.34904,-0.0013819,-1.3822
0.35281,-0.002485,-2.4853
0.35659,-0.0033516,-3.3518
0.36037,-0.0038993,-3.8994
0.36415,-0.0040758,-4.0758
0.36841,-0.0038094,-3.8093
0.37268,-0.0030816,-3.0814
0.37694,-0.0019807,-1.9804
0.38121,-0.00063985,-0.63952
0.38547,0.00077848,0.7788
0.38974,0.0021025,2.1028
0.39449,0.0032706,3.2708
0.39831,0.0038613,3.8614
0.40213,0.0040759,4.0759
0.40595,0.0038934,3.8933
0.40978,0.0033315,3.3314
0.4136,0.0024452,2.4449
0.4186,0.00094178,0.94145
0.4236,-0.00071787,-0.71819
0.42792,-0.0020638,-2.0641
0.43223,-0.0031541,-3.1543
0.43655,-0.0038534,-3.8535
0.44,-0.0040713,-4.0713
0.44345,-0.0039653,-3.9652
0.4469,-0.003544,-3.5438
0.45035,-0.0028408,-2.8406
0.4538,-0.0019117,-1.9114
0.45795,-0.00060255,-0.60222
0.46209,0.00077555,0.77587
0.46624,0.002065,2.0652
0.47038,0.0031182,3.1184
0.47452,0.0038149,3.815
0.47867,0.0040754,4.0754
0.48285,0.0038657,3.8656
0.48703,0.0032058,3.2056
0.49121,0.0021725,2.1722
0.4954,0.00088618,0.88586
0.49958,-0.00050336,-0.50369
0.5,-0.00064247,-0.6428
0,0,0
1.3563e-06,5.0368e-07,0.00094375
2.7126e-06,1.2789e-06,0.0018875
4.0689e-06,2.1638e-06,0.0028313
1.0149e-05,6.3638e-06,0.0070617
1.6228e-05,1.0595e-05,0.011292
2.2308e-05,1.4827e-05,0.015523
8.3104e-05,5.7131e-05,0.057827
0.0001439,9.9433e-05,0.10013
0.0002047,0.00014173,0.14243
0.00081266,0.0005642,0.5649
0.0014206,0.00098472,0.98541
0.0020286,0.0014018,1.4025
0.002808,0.0019293,1.9299
0.0035875,0.0024457,2.4463
0.0043669,0.0029482,2.9488
0.0051463,0.0034339,3.4345
0.0076996,0.0048741,4.8746
0.010253,0.0060177,6.018
0.012806,0.006795,6.7952
0.015359,0.0071588,7.1589
0.017913,0.0070869,7.0868
0.021294,0.0063325,6.3321
0.024675,0.0049048,4.9043
0.028056,0.0029558,2.9552
0.031437,0.00069254,0.69185
0.034818,-0.0016443,-1.645
0.038199,-0.0038064,-3.807
0.042732,-0.0060353,-6.0356
0.045947,-0.0069387,-6.9389
0.049161,-0.0071748,-7.1747
0.052376,-0.0067208,-6.7205
0.055591,-0.0056203,-5.6199
0.058805,-0.0039793,-3.9788
0.062749,-0.0014628,-1.4621
0.066693,0.0012647,1.2654
0.070638,0.0038098,3.8104
0.074582,0.0058056,5.806
0.078526,0.0069643,6.9645
0.08247,0.0071189,7.1188
0.086414,0.0062469,6.2466
0.0904,0.0044515,4.4509
0.094385,0.0020006,2
0.098371,-0.00074475,-0.74544
0.10236,-0.0033805,-3.3811
0.10634,-0.0055185,-5.519
0.11033,-0.0068441,-6.8443
0.11494,-0.007115,-7.1149
0.11956,-0.0059883,-5.9879
0.12417,-0.0036851,-3.6845
0.12878,-0.00065809,-0.6574
0.13237,0.001819,1.8197
0.13596,0.0040784,4.0789
0.13955,0.0058495,5.8499
0.14314,0.0069203,6.9205
0.14673,0.0071628,7.1627
0.15032,0.0065477,6.5474
0.15429,0.0049609,4.9604
0.15826,0.0026495,2.6489
0.16223,-4.8905e-05,-0.049599
0.1662,-0.0027402,-2.7408
0.17017,-0.0050312,-5.0317
0.17415,-0.0065873,-6.5876
0.18006,-0.0070891,-7.089
0.18211,-0.0067211,-6.7209
0.18415,-0.0060893,-6.0889
0.1862,-0.0052184,-5.2179
0.18825,-0.0041427,-4.1422
0.1903,-0.0029045,-2.9038
0.19235,-0.0015522,-1.5515
0.1944,-0.00013897,-0.13827
0.19858,0.0027004,2.701
0.20275,0.0051034,5.1039
0.20693,0.0066819,6.6821
0.21111,0.0071806,7.1806
0.21529,0.0065191,6.5188
0.21947,0.0048043,4.8037
0.22365,0.0023131,2.3125
0.22782,-0.00055177,-0.55246
0.232,-0.0033275,-3.3281
0.23618,-0.0055656,-5.566
0.24064,-0.0069559,-6.956
0.2451,-0.0070681,-7.068
0.24956,-0.0058818,-5.8814
0.25402,-0.0036148,-3.6142
0.25848,-0.0006836,-0.68291
0.26205,0.0017848,1.7854
0.26563,0.0040411,4.0417
0.26921,0.0058174,5.8178
0.27278,0.0069027,6.9029
0.27636,0.007168,7.168
0.27993,0.0065819,6.5816
0.28389,0.005028,5.0275
0.28785,0.0027444,2.7438
0.29181,6.2585e-05,0.06189
0.29576,-0.0026283,-2.629
0.29972,-0.0049378,-4.9383
0.30368,-0.0065307,-6.531
0.31064,-0.0069697,-6.9696
0.31276,-0.0064686,-6.4683
0.31459,-0.0058144,-5.814
0.31643,-0.004977,-4.9765
0.31826,-0.0039828,-3.9822
0.3201,-0.0028632,-2.8625
0.32193,-0.0016533,-1.6526
0.32377,-0.0003914,-0.39071
0.3279,0.0024336,2.4343
0.33203,0.0048742,4.8747
0.33616,0.0065448,6.5451
0.34029,0.0071814,7.1814
0.34442,0.0066835,6.6832
0.34855,0.0051297,5.1292
0.35268,0.0027656,2.7649
0.35708,-0.00022263,-0.22332
0.36056,-0.0025873,-2.5879
0.36405,-0.0046601,-4.6606
0.36753,-0.0062072,-6.2076
0.37102,-0.0070543,-7.0544
0.3745,-0.0071057,-7.1056
0.37798,-0.0063556,-6.3552
0.38212,-0.0045468,-4.5463
0.38625,-0.0020182,-2.0175
0.39039,0.00082992,0.8306
0.39387,0.0031425,3.1432
0.39735,0.0051017,5.1021
0.40083,0.0064869,6.4872
0.4043,0.0071425,7.1425
0.40711,0.007086,7.0859
0.40992,0.0065082,6.5079
0.41273,0.0054516,5.4511
0.41554,0.0039939,3.9933
0.41835,0.0022423,2.2416
0.42159,2.4056e-05,0.023361
0.42483,-0.0021965,-2.1972
0.42808,-0.0042022,-4.2028
0.43132,-0.0057967,-5.7971
0.43456,-0.006824,-6.8242
0.4378,-0.0071835,-7.1835
0.4414,-0.0067624,-6.7621
0.44499,-0.0055313,-5.5309
0.44858,-0.0036378,-3.6372
0.45217,-0.0013086,-1.308
0.45576,0.0011773,1.1779
0.45935,0.0035222,3.5228
0.46322,0.0055708,5.5713
0.46709,0.006845,6.8452
0.47001,0.0071813,7.1813
0.47294,0.0069463,6.9461
0.47586,0.0061588,6.1584
0.47878,0.0048813,4.8808
0.4817,0.0032155,3.2149
0.48517,0.00091976,0.91907
0.48863,-0.0014786,-1.4793
0.4921,-0.0037119,-3.7125
0.49556,-0.0055308,-5.5313
0.49903,-0.0067323,-6.7325
0.5,-0.0069379,-6.938
0,0,0
2.722e-06,3.2762e-07,0.00047025
5.4439e-06,7.7012e-07,0.0009405
8.1659e-06,1.2374e-06,0.0014107
3.3845e-05,5.6741e-06,0.005847
5.9524e-05,1.0111e-05,0.010283
8.5202e-05,1.4547e-05,0.01472
0.00034199,5.8909e-05,0.059081
0.00059878,0.00010327,0.10344
0.00085557,0.00014762,0.14779
0.0034235,0.00059005,0.59022
0.0053335,0.00091664,0.91681
0.0072435,0.0012397,1.2399
0.0091536,0.001558,1.5581
0.011828,0.0019932,1.9933
0.014502,0.0024133,2.4135
0.017175,0.0028153,2.8154
0.019849,0.0031959,3.1961
0.027329,0.004124,4.1241
0.034808,0.0048093,4.8094
0.042287,0.0052117,5.2118
0.049766,0.0053074,5.3074
0.057245,0.0050908,5.0907
0.067245,0.0043379,4.3378
0.077245,0.0031305,3.1304
0.087245,0.001595,1.5949
0.097245,-0.0001076,-0.10777
0.10724,-0.0017989,-1.7991
0.11724,-0.0033018,-3.3019
0.12724,-0.0044586,-4.4587
0.13724,-0.0051482,-5.1483
0.14724,-0.0052983,-5.2983
0.15697,-0.0049114,-4.9113
0.16457,-0.0042662,-4.2661
0.17051,-0.0035796,-3.5795
0.17644,-0.00276,-2.7599
0.18238,-0.001838,-1.8378
0.18721,-0.0010363,-1.0361
0.19203,-0.0002091,-0.20892
0.19686,0.00062322,0.62339
0.20169,0.0014402,1.4404
0.21169,0.0029986,2.9987
0.22169,0.0042427,4.2428
0.23169,0.0050422,5.0422
0.24169,0.0053133,5.3133
0.24995,0.0051166,5.1166
0.25821,0.0045529,4.5528
0.26647,0.0036625,3.6624
0.27474,0.0025093,2.5092
0.283,0.0011761,1.1759
0.29239,-0.00043609,-0.43626
0.30178,-0.0020079,-2.0081
0.31117,-0.003394,-3.3941
0.32057,-0.004466,-4.4661
0.32996,-0.0051248,-5.1249
0.33935,-0.0053095,-5.3095
0.34935,-0.0049665,-4.9664
0.35935,-0.004103,-4.1029
0.36935,-0.0028096,-2.8095
0.37935,-0.0012218,-1.2216
0.38935,0.00049405,0.49423
0.39935,0.0021581,2.1583
0.40935,0.0035961,3.5962
0.41935,0.0046572,4.6573
0.42935,0.0052302,5.2303
0.43935,0.0052552,5.2552
0.44935,0.0047295,4.7294
0.45629,0.0040676,4.0675
0.46206,0.0033591,3.3589
0.46783,0.0025327,2.5326
0.47359,0.0016176,1.6174
0.47839,0.00081227,0.8121
0.48318,-1.2715e-05,-0.012889
0.48797,-0.00083739,-0.83756
0.49277,-0.0016418,-1.6419
0.5,-0.002774,-2.7741
0,0,0
4.4536e-06,2.2701e-07,0.00028741
8.9071e-06,5.0917e-07,0.00057482
1.3361e-05,7.9729e-07,0.00086223
5.7896e-05,3.6718e-06,0.0037363
0.00010243,6.5459e-06,0.0066104
0.00014697,9.4199e-06,0.0094844
0.00059232,3.8153e-05,0.038217
0.0010377,6.6857e-05,0.066922
0.001483,9.5513e-05,0.095577
0.0044553,0.00028392,0.28399
0.005899,0.00037245,0.37251
0.0073428,0.00045807,0.45813
0.0084782,0.00052294,0.523
0.0096136,0.0005853,0.58535
0.010749,0.00064484,0.64489
0.012951,0.00075124,0.75129
0.015154,0.00084406,0.8441
0.017356,0.00092162,0.92166
0.019558,0.00098253,0.98255
0.023428,0.001046,1.046
0.027298,0.0010513,1.0513
0.031168,0.00099813,0.99811
0.035038,0.0008894,0.88936
0.038908,0.00073117,0.73112
0.045099,0.00039796,0.3979
0.05129,8.4839e-06,0.0084195
0.057481,-0.00038219,-0.38225
0.063673,-0.00071883,-0.71888
0.069864,-0.00095384,-0.95387
0.076055,-0.001054,-1.054
0.082246,-0.0010052,-1.0051
0.088437,-0.0008142,-0.81416
0.095449,-0.00046108,-0.46102
0.10246,-2.4626e-05,-0.024562
0.10805,0.00033059,0.33065
0.11364,0.0006476,0.64765
0.11924,0.00088975,0.88979
0.12483,0.0010291,1.0291
0.13042,0.0010494,1.0494
0.13601,0.00094849,0.94846
0.14244,0.00069848,0.69843
0.14886,0.00034218,0.34212
0.15529,-6.6173e-05,-0.066237
0.16171,-0.00046446,-0.46452
0.16814,-0.00079208,-0.79212
0.17348,-0.00097421,-0.97424
0.17882,-0.0010537,-1.0537
0.18323,-0.0010354,-1.0354
0.18765,-0.00094232,-0.9423
0.19206,-0.00078106,-0.78102
0.19648,-0.00056331,-0.56325
0.20089,-0.00030481,-0.30475
0.20599,1.9492e-05,0.019556
0.21108,0.00034192,0.34198
0.21617,0.0006315,0.63155
0.22127,0.00086043,0.86047
0.22636,0.0010067,1.0067
0.23145,0.0010563,1.0563
0.23716,0.00099143,0.99141
0.24287,0.00080726,0.80722
0.24857,0.00052592,0.52586
0.25428,0.00018128,0.18122
0.25999,-0.00018517,-0.18523
0.2657,-0.00052934,-0.52939
0.27193,-0.00083108,-0.83112
0.27709,-0.00099242,-0.99244
0.28226,-0.0010557,-1.0557
0.28743,-0.0010146,-1.0146
0.29259,-0.0008733,-0.87327
0.29776,-0.00064568,-0.64562
0.30468,-0.00024593,-0.24586
0.3116,0.00019711,0.19717
0.31738,0.00054405,0.5441
0.32317,0.00082376,0.8238
0.32895,0.0010017,1.0017
0.33357,0.0010554,1.0554
0.33819,0.0010256,1.0255
0.34282,0.00091445,0.91441
0.34744,0.00073089,0.73084
0.35206,0.00048943,0.48937
0.3576,0.00015079,0.15073
0.36314,-0.00020496,-0.20502
0.36868,-0.00053745,-0.5375
0.37422,-0.00080893,-0.80897
0.37976,-0.0009886,-0.98862
0.38531,-0.001056,-1.0561
0.39092,-0.0010021,-1.0021
0.39654,-0.00083141,-0.83137
0.40215,-0.00056381,-0.56375
0.40777,-0.00023049,-0.23043
0.41338,0.00012969,0.12975
0.419,0.00047475,0.47481
0.42486,0.00077561,0.77566
0.43073,0.00097788,0.9779
0.43542,0.0010509,1.0509
0.44012,0.0010381,1.0381
0.44481,0.00094059,0.94056
0.4495,0.00076626,0.76621
0.4542,0.00052936,0.5293
0.4599,0.00018535,0.18529
0.46561,-0.00018095,-0.18101
0.47131,-0.00052548,-0.52554
0.47701,-0.00080683,-0.80687
0.48272,-0.00099115,-0.99117
0.48842,-0.0010563,-1.0563
0.49413,-0.00099439,-0.99437
0.5,-0.00080603,-0.80599
0,0,0
1.9701e-06,4.0569e-07,0.00064971
3.9402e-06,9.8754e-07,0.0012994
5.9103e-06,1.6221e-06,0.0019491
1.8652e-05,5.8204e-06,0.0061512
3.1394e-05,1.0023e-05,0.010353
4.4136e-05,1.4226e-05,0.014555
0.00017155,5.6246e-05,0.056576
0.00029897,9.8265e-05,0.098595
0.00042639,0.00014028,0.14061
0.0017006,0.00056001,0.56034
0.0029748,0.00097812,0.97845
0.004249,0.0013934,1.3937
0.0059803,0.0019509,1.9512
0.0077116,0.0024979,2.4982
0.0094429,0.0030315,3.0318
0.011174,0.0035488,3.5491
0.017019,0.005139,5.1392
0.022864,0.006416,6.4162
0.028708,0.007302,7.3021
0.034553,0.0077429,7.743
0.040398,0.007712,7.712
0.048053,0.0069647,6.9646
0.055707,0.005492,5.4918
0.063362,0.0034473,3.447
0.071017,0.0010436,1.0433
0.078672,-0.0014688,-1.4692
0.086326,-0.0038283,-3.8286
0.09587,-0.0061868,-6.187
0.10335,-0.0073528,-7.3529
0.11084,-0.0077866,-7.7866
0.11832,-0.0074451,-7.445
0.1258,-0.0063622,-6.362
0.13329,-0.0046457,-4.6455
0.14304,-0.0017468,-1.7465
0.15279,0.0014458,1.4461
0.16121,0.0040257,4.026
0.16963,0.0060994,6.0996
0.17805,0.007406,7.4061
0.18471,0.0077839,7.7839
0.19137,0.0075465,7.5464
0.19804,0.0067123,6.7122
0.2047,0.0053475,5.3473
0.21136,0.0035599,3.5596
0.21932,0.0010673,1.0669
0.22729,-0.0015456,-1.5459
0.23525,-0.0039844,-3.9847
0.24322,-0.0059742,-5.9744
0.25118,-0.0072909,-7.291
0.25915,-0.0077861,-7.7862
0.26725,-0.0073897,-7.3896
0.27536,-0.0061313,-6.1311
0.28346,-0.0041579,-4.1576
0.29157,-0.0016995,-1.6992
0.29967,0.00095703,0.95736
0.30777,0.003502,3.5023
0.31624,0.0057197,5.72
0.3247,0.0072105,7.2106
0.33147,0.0077485,7.7485
0.33824,0.0076539,7.6539
0.34501,0.0069346,6.9344
0.35179,0.0056491,5.6489
0.35856,0.0039025,3.9023
0.36679,0.001366,1.3657
0.37502,-0.0013347,-1.3351
0.38325,-0.003875,-3.8753
0.39148,-0.0059492,-5.9495
0.39971,-0.007308,-7.3081
0.40794,-0.0077879,-7.7879
0.41617,-0.0073313,-7.3312
0.42498,-0.0058698,-5.8696
0.43379,-0.0036013,-3.601
0.4426,-0.0008376,-0.83728
0.4514,0.0020412,2.0415
0.46021,0.0046394,4.6397
0.46902,0.0065997,6.5999
0.47902,0.0077159,7.7159
0.48902,0.007469,7.4689
0.49902,0.0059028,5.9026
0.5,0.0056864,5.6862
0,0,0
7.2725e-06,1.5135e-07,0.00017601
1.4545e-05,3.2721e-07,0.00035201
2.1817e-05,5.0373e-07,0.00052802
9.4542e-05,2.2639e-06,0.0022881
0.00016727,4.0239e-06,0.0040481
0.00023999,5.784e-06,0.0058082
0.00096724,2.3382e-05,0.023406
0.0016945,4.0971e-05,0.040996
0.0024217,5.8545e-05,0.05857
0.0096942,0.00023199,0.23202
0.013357,0.00031645,0.31648
0.017019,0.0003979,0.39792
0.019813,0.00045751,0.45754
0.022606,0.00051459,0.51461
0.025399,0.00056882,0.56884
0.030722,0.00066321,0.66322
0.036046,0.00074427,0.74428
0.041369,0.00081038,0.81039
